=== PAGE 1 ===
# Ethiopia 2022 SAM: every non-empty cell of the matrix, one line per cell, reshaped from the stored CSV. Units: billions of Ethiopian birr.
# Payments run from the column account to the row account (for an activity column: purchases of commodities, factor payments, taxes; the Total row is gross output).
# Format: SAM | row account (code) | column account (code) | value
Ethiopia 2022 SAM | Commodities - Rice (crice) | Households - Rural (quintile 5) (hhd-r5) | 0.599868961
Ethiopia 2022 SAM | Commodities - Rice (crice) | Households - Urban (quintile 1) (hhd-u1) | 0.343573198
Ethiopia 2022 SAM | Commodities - Rice (crice) | Households - Urban (quintile 2) (hhd-u2) | 0.287098062
Ethiopia 2022 SAM | Commodities - Rice (crice) | Households - Urban (quintile 3) (hhd-u3) | 0.216190056
Ethiopia 2022 SAM | Commodities - Rice (crice) | Households - Urban (quintile 4) (hhd-u4) | 0.421803283
Ethiopia 2022 SAM | Commodities - Rice (crice) | Households - Urban (quintile 5) (hhd-u5) | 0.703980033
Ethiopia 2022 SAM | Commodities - Rice (crice) | Total (total) | 15.58375703
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Activities - Other cereals (aocer) | 73.68052489
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Activities - Cattle and raw milk (acatt) | 123.8034484
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Activities - Other livestock (aoliv) | 44.24963462
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Activities - Processed foods (afood) | 122.1063017
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Activities - Beverage and tobacco (abeve) | 6.57409245
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Activities - Textiles, clothing and footwear (atext) | 0.008830147
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Activities - Accommodation and food services (ahotl) | 5.945326494
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Households - Rural (quintile 1) (hhd-r1) | 5.194243325
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Households - Rural (quintile 2) (hhd-r2) | 8.043857622
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Households - Rural (quintile 3) (hhd-r3) | 8.909085343
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Households - Rural (quintile 4) (hhd-r4) | 16.67960559
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Households - Rural (quintile 5) (hhd-r5) | 16.06667861
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Households - Urban (quintile 1) (hhd-u1) | 15.38937787
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Households - Urban (quintile 2) (hhd-u2) | 26.27769961
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Households - Urban (quintile 3) (hhd-u3) | 31.84673095
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Households - Urban (quintile 4) (hhd-u4) | 60.45537438
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Households - Urban (quintile 5) (hhd-u5) | 150.2777783
Ethiopia 2022 SAM | Commodities - Other cereals (cocer) | Total (total) | 715.5085903
Ethiopia 2022 SAM | Commodities - Pulses (cpuls) | Activities - Pulses (apuls) | 20.24569402
Ethiopia 2022 SAM | Commodities - Pulses (cpuls) | Activities - Accommodation and food services (ahotl) | 2.580744834
Ethiopia 2022 SAM | Commodities - Pulses (cpuls) | Households - Rural (quintile 1) (hhd-r1) | 17.5600207
Ethiopia 2022 SAM | Commodities - Pulses (cpuls) | Households - Rural (quintile 2) (hhd-r2) | 29.22721306
Ethiopia 2022 SAM | Commodities - Pulses (cpuls) | Households - Rural (quintile 3) (hhd-r3) | 39.41534189
Ethiopia 2022 SAM | Commodities - Pulses (cpuls) | Households - Rural (quintile 4) (hhd-r4) | 43.06686668
Ethiopia 2022 SAM | Commodities - Pulses (cpuls) | Households - Rural (quintile 5) (hhd-r5) | 43.00816276
Ethiopia 2022 SAM | Commodities - Pulses (cpuls) | Households - Urban (quintile 1) (hhd-u1) | 6.532395146
Ethiopia 2022 SAM | Commodities - Pulses (cpuls) | Households - Urban (quintile 2) (hhd-u2) | 8.983300538
Ethiopia 2022 SAM | Commodities - Pulses (cpuls) | Households - Urban (quintile 3) (hhd-u3) | 8.387561521
Ethiopia 2022 SAM | Commodities - Pulses (cpuls) | Households - Urban (quintile 4) (hhd-u4) | 19.63422777
Ethiopia 2022 SAM | Commodities - Pulses (cpuls) | Households - Urban (quintile 5) (hhd-u5) | 42.58055412
Ethiopia 2022 SAM | Commodities - Pulses (cpuls) | Rest of world (row) | 5.129861563
Ethiopia 2022 SAM | Commodities - Pulses (cpuls) | Total (total) | 286.3519446
Ethiopia 2022 SAM | Commodities - Oilseeds (coils) | Activities - Oilseeds (aoils) | 1.734052013
Ethiopia 2022 SAM | Commodities - Oilseeds (coils) | Activities - Processed foods (afood) | 3.476209156
Ethiopia 2022 SAM | Commodities - Oilseeds (coils) | Activities - Wood and paper products (awood) | 0.019999697
Ethiopia 2022 SAM | Commodities - Oilseeds (coils) | Activities - Chemicals and petroleum (achem) | 0.006090111
Ethiopia 2022 SAM | Commodities - Oilseeds (coils) | Households - Rural (quintile 1) (hhd-r1) | 0.844554154
Ethiopia 2022 SAM | Commodities - Oilseeds (coils) | Households - Rural (quintile 2) (hhd-r2) | 1.684952143
Ethiopia 2022 SAM | Commodities - Oilseeds (coils) | Households - Rural (quintile 3) (hhd-r3) | 2.814962764
Ethiopia 2022 SAM | Commodities - Oilseeds (coils) | Households - Rural (quintile 4) (hhd-r4) | 2.81292585
Ethiopia 2022 SAM | Commodities - Oilseeds (coils) | Households - Rural (quintile 5) (hhd-r5) | 4.879526201
Ethiopia 2022 SAM | Commodities - Oilseeds (coils) | Households - Urban (quintile 1) (hhd-u1) | 0.319655687
Ethiopia 2022 SAM | Commodities - Oilseeds (coils) | Households - Urban (quintile 2) (hhd-u2) | 0.25388851
Ethiopia 2022 SAM | Commodities - Oilseeds (coils) | Households - Urban (quintile 3) (hhd-u3) | 0.233319121
Ethiopia 2022 SAM | Commodities - Oilseeds (coils) | Households - Urban (quintile 4) (hhd-u4) | 1.002009107
Ethiopia 2022 SAM | Commodities - Oilseeds (coils) | Households - Urban (quintile 5) (hhd-u5) | 5.902220029
Ethiopia 2022 SAM | Commodities - Oilseeds (coils) | Rest of world (row) | 57.33158436
Ethiopia 2022 SAM | Commodities - Oilseeds (coils) | Total (total) | 83.3159489
Ethiopia 2022 SAM | Commodities - Roots (croot) | Activities - Roots (aroot) | 12.72078623
Ethiopia 2022 SAM | Commodities - Roots (croot) | Households - Rural (quintile 1) (hhd-r1) | 8.813424259
Ethiopia 2022 SAM | Commodities - Roots (croot) | Households - Rural (quintile 2) (hhd-r2) | 9.220257531
Ethiopia 2022 SAM | Commodities - Roots (croot) | Households - Rural (quintile 3) (hhd-r3) | 18.20432391
Ethiopia 2022 SAM | Commodities - Roots (croot) | Households - Rural (quintile 4) (hhd-r4) | 14.96115104
Ethiopia 2022 SAM | Commodities - Roots (croot) | Households - Rural (quintile 5) (hhd-r5) | 14.15109191
Ethiopia 2022 SAM | Commodities - Roots (croot) | Households - Urban (quintile 1) (hhd-u1) | 1.961341553
Ethiopia 2022 SAM | Commodities - Roots (croot) | Households - Urban (quintile 2) (hhd-u2) | 2.617996308
Ethiopia 2022 SAM | Commodities - Roots (croot) | Households - Urban (quintile 3) (hhd-u3) | 2.351407031
Ethiopia 2022 SAM | Commodities - Roots (croot) | Households - Urban (quintile 4) (hhd-u4) | 4.581806099
Ethiopia 2022 SAM | Commodities - Roots (croot) | Households - Urban (quintile 5) (hhd-u5) | 9.490599081
Ethiopia 2022 SAM | Commodities - Roots (croot) | Rest of world (row) | 1.153349547
Ethiopia 2022 SAM | Commodities - Roots (croot) | Total (total) | 100.2275345
Ethiopia 2022 SAM | Commodities - Vegetables (cvege) | Activities - Vegetables (avege) | 2.117168528
Ethiopia 2022 SAM | Commodities - Vegetables (cvege) | Activities - Processed foods (afood) | 0.528267538
Ethiopia 2022 SAM | Commodities - Vegetables (cvege) | Activities - Accommodation and food services (ahotl) | 1.064366944
Ethiopia 2022 SAM | Commodities - Vegetables (cvege) | Households - Rural (quintile 1) (hhd-r1) | 13.24322998
Ethiopia 2022 SAM | Commodities - Vegetables (cvege) | Households - Rural (quintile 2) (hhd-r2) | 16.34018147
Ethiopia 2022 SAM | Commodities - Vegetables (cvege) | Households - Rural (quintile 3) (hhd-r3) | 26.97849731
Ethiopia 2022 SAM | Commodities - Vegetables (cvege) | Households - Rural (quintile 4) (hhd-r4) | 25.26956935
Ethiopia 2022 SAM | Commodities - Vegetables (cvege) | Households - Rural (quintile 5) (hhd-r5) | 24.50462576
Ethiopia 2022 SAM | Commodities - Vegetables (cvege) | Households - Urban (quintile 1) (hhd-u1) | 3.579747494
Ethiopia 2022 SAM | Commodities - Vegetables (cvege) | Households - Urban (quintile 2) (hhd-u2) | 5.191489403
Ethiopia 2022 SAM | Commodities - Vegetables (cvege) | Households - Urban (quintile 3) (hhd-u3) | 4.970837544
Ethiopia 2022 SAM | Commodities - Vegetables (cvege) | Households - Urban (quintile 4) (hhd-u4) | 11.17551708
Ethiopia 2022 SAM | Commodities - Vegetables (cvege) | Households - Urban (quintile 5) (hhd-u5) | 29.63340679
Ethiopia 2022 SAM | Commodities - Vegetables (cvege) | Rest of world (row) | 6.700496202
Ethiopia 2022 SAM | Commodities - Vegetables (cvege) | Total (total) | 171.2974014
Ethiopia 2022 SAM | Commodities - Sugarcane (csugr) | Activities - Sugarcane (asugr) | 2.617628939
Ethiopia 2022 SAM | Commodities - Sugarcane (csugr) | Activities - Processed foods (afood) | 6.930714884
Ethiopia 2022 SAM | Commodities - Sugarcane (csugr) | Households - Rural (quintile 1) (hhd-r1) | 0.037101934
Ethiopia 2022 SAM | Commodities - Sugarcane (csugr) | Households - Rural (quintile 2) (hhd-r2) | 0.040559542
Ethiopia 2022 SAM | Commodities - Sugarcane (csugr) | Households - Rural (quintile 3) (hhd-r3) | 0.059154058
Ethiopia 2022 SAM | Commodities - Sugarcane (csugr) | Households - Rural (quintile 4) (hhd-r4) | 0.049633454
Ethiopia 2022 SAM | Commodities - Sugarcane (csugr) | Households - Rural (quintile 5) (hhd-r5) | 0.049244181
Ethiopia 2022 SAM | Commodities - Sugarcane (csugr) | Households - Urban (quintile 1) (hhd-u1) | 0.001374817
Ethiopia 2022 SAM | Commodities - Sugarcane (csugr) | Households - Urban (quintile 2) (hhd-u2) | 0.002733735
Ethiopia 2022 SAM | Commodities - Sugarcane (csugr) | Households - Urban (quintile 3) (hhd-u3) | 0.006117309
Ethiopia 2022 SAM | Commodities - Sugarcane (csugr) | Households - Urban (quintile 4) (hhd-u4) | 0.009309781
Ethiopia 2022 SAM | Commodities - Sugarcane (csugr) | Households - Urban (quintile 5) (hhd-u5) | 0.028871189
Ethiopia 2022 SAM | Commodities - Sugarcane (csugr) | Total (total) | 9.832443821
Ethiopia 2022 SAM | Commodities - Tobacco (ctoba) | Activities - Tobacco (atoba) | 0.004980126
Ethiopia 2022 SAM | Commodities - Tobacco (ctoba) | Activities - Beverage and tobacco (abeve) | 0.242512146
Ethiopia 2022 SAM | Commodities - Tobacco (ctoba) | Total (total) | 0.247492272
Ethiopia 2022 SAM | Commodities - Cotton and fibres (ccott) | Activities - Cotton and fibres (acott) | 0.210380936
Ethiopia 2022 SAM | Commodities - Cotton and fibres (ccott) | Activities - Textiles, clothing and footwear (atext) | 3.132399799
Ethiopia 2022 SAM | Commodities - Cotton and fibres (ccott) | Activities - Chemicals and petroleum (achem) | 0.004090953
Ethiopia 2022 SAM | Commodities - Cotton and fibres (ccott) | Activities - Non-metal minerals (anmet) | 0.017507518
Ethiopia 2022 SAM | Commodities - Cotton and fibres (ccott) | Activities - Other manufacturing (aoman) | 3.35768E-05
Ethiopia 2022 SAM | Commodities - Cotton and fibres (ccott) | Households - Rural (quintile 1) (hhd-r1) | 0.007336689
Ethiopia 2022 SAM | Commodities - Cotton and fibres (ccott) | Households - Rural (quintile 2) (hhd-r2) | 0.008977635
Ethiopia 2022 SAM | Commodities - Cotton and fibres (ccott) | Households - Rural (quintile 3) (hhd-r3) | 0.008865115
Ethiopia 2022 SAM | Commodities - Cotton and fibres (ccott) | Households - Rural (quintile 4) (hhd-r4) | 0.011990549
Ethiopia 2022 SAM | Commodities - Cotton and fibres (ccott) | Households - Rural (quintile 5) (hhd-r5) | 0.030486742
Ethiopia 2022 SAM | Commodities - Cotton and fibres (ccott) | Households - Urban (quintile 1) (hhd-u1) | 0.00027739
Ethiopia 2022 SAM | Commodities - Cotton and fibres (ccott) | Households - Urban (quintile 2) (hhd-u2) | 0.002355935
Ethiopia 2022 SAM | Commodities - Cotton and fibres (ccott) | Households - Urban (quintile 3) (hhd-u3) | 0.001675609
Ethiopia 2022 SAM | Commodities - Cotton and fibres (ccott) | Households - Urban (quintile 4) (hhd-u4) | 0.005913858
Ethiopia 2022 SAM | Commodities - Cotton and fibres (ccott) | Households - Urban (quintile 5) (hhd-u5) | 0.013853029
Ethiopia 2022 SAM | Commodities - Cotton and fibres (ccott) | Total (total) | 3.456145334
Ethiopia 2022 SAM | Commodities - Fruits and nuts (cfrui) | Activities - Fruits and nuts (afrui) | 0.644294743
Ethiopia 2022 SAM | Commodities - Fruits and nuts (cfrui) | Activities - Processed foods (afood) | 5.007345271
Ethiopia 2022 SAM | Commodities - Fruits and nuts (cfrui) | Activities - Beverage and tobacco (abeve) | 0.048962254
Ethiopia 2022 SAM | Commodities - Fruits and nuts (cfrui) | Activities - Accommodation and food services (ahotl) | 2.094880391
Ethiopia 2022 SAM | Commodities - Fruits and nuts (cfrui) | Households - Rural (quintile 1) (hhd-r1) | 0.267846404
Ethiopia 2022 SAM | Commodities - Fruits and nuts (cfrui) | Households - Rural (quintile 2) (hhd-r2) | 1.01301617
Ethiopia 2022 SAM | Commodities - Fruits and nuts (cfrui) | Households - Rural (quintile 3) (hhd-r3) | 1.479647659
Ethiopia 2022 SAM | Commodities - Fruits and nuts (cfrui) | Households - Rural (quintile 4) (hhd-r4) | 1.823209051
Ethiopia 2022 SAM | Commodities - Fruits and nuts (cfrui) | Households - Rural (quintile 5) (hhd-r5) | 2.201316082
Ethiopia 2022 SAM | Commodities - Fruits and nuts (cfrui) | Households - Urban (quintile 1) (hhd-u1) | 0.408132077
Ethiopia 2022 SAM | Commodities - Fruits and nuts (cfrui) | Households - Urban (quintile 2) (hhd-u2) | 0.841342093
Ethiopia 2022 SAM | Commodities - Fruits and nuts (cfrui) | Households - Urban (quintile 3) (hhd-u3) | 0.874455838
Ethiopia 2022 SAM | Commodities - Fruits and nuts (cfrui) | Households - Urban (quintile 4) (hhd-u4) | 2.187108809
Ethiopia 2022 SAM | Commodities - Fruits and nuts (cfrui) | Households - Urban (quintile 5) (hhd-u5) | 10.08982717
Ethiopia 2022 SAM | Commodities - Fruits and nuts (cfrui) | Rest of world (row) | 1.058702768
Ethiopia 2022 SAM | Commodities - Fruits and nuts (cfrui) | Total (total) | 30.04008678
Ethiopia 2022 SAM | Commodities - Coffee, tea and cocoa (ccoff) | Activities - Coffee, tea and cocoa (acoff) | 25.86335828
Ethiopia 2022 SAM | Commodities - Coffee, tea and cocoa (ccoff) | Activities - Processed foods (afood) | 22.28196041
Ethiopia 2022 SAM | Commodities - Coffee, tea and cocoa (ccoff) | Activities - Accommodation and food services (ahotl) | 0.352369552
Ethiopia 2022 SAM | Commodities - Coffee, tea and cocoa (ccoff) | Households - Rural (quintile 1) (hhd-r1) | 13.97879712
Ethiopia 2022 SAM | Commodities - Coffee, tea and cocoa (ccoff) | Households - Rural (quintile 2) (hhd-r2) | 18.17318264
Ethiopia 2022 SAM | Commodities - Coffee, tea and cocoa (ccoff) | Households - Rural (quintile 3) (hhd-r3) | 28.60851236
Ethiopia 2022 SAM | Commodities - Coffee, tea and cocoa (ccoff) | Households - Rural (quintile 4) (hhd-r4) | 27.46694549
Ethiopia 2022 SAM | Commodities - Coffee, tea and cocoa (ccoff) | Households - Rural (quintile 5) (hhd-r5) | 24.37618042
Ethiopia 2022 SAM | Commodities - Coffee, tea and cocoa (ccoff) | Households - Urban (quintile 1) (hhd-u1) | 2.287204487
Ethiopia 2022 SAM | Commodities - Coffee, tea and cocoa (ccoff) | Households - Urban (quintile 2) (hhd-u2) | 2.736967759
Ethiopia 2022 SAM | Commodities - Coffee, tea and cocoa (ccoff) | Households - Urban (quintile 3) (hhd-u3) | 2.733783986
Ethiopia 2022 SAM | Commodities - Coffee, tea and cocoa (ccoff) | Households - Urban (quintile 4) (hhd-u4) | 5.949875957
Ethiopia 2022 SAM | Commodities - Coffee, tea and cocoa (ccoff) | Households - Urban (quintile 5) (hhd-u5) | 12.1142434
Ethiopia 2022 SAM | Commodities - Coffee, tea and cocoa (ccoff) | Rest of world (row) | 80.58483137
Ethiopia 2022 SAM | Commodities - Coffee, tea and cocoa (ccoff) | Total (total) | 267.5082132
Ethiopia 2022 SAM | Commodities - Other crops (cocrp) | Activities - Other crops (aocrp) | 1.929587741
Ethiopia 2022 SAM | Commodities - Other crops (cocrp) | Activities - Processed foods (afood) | 0.158389184
Ethiopia 2022 SAM | Commodities - Other crops (cocrp) | Activities - Beverage and tobacco (abeve) | 1.711830789
Ethiopia 2022 SAM | Commodities - Other crops (cocrp) | Activities - Accommodation and food services (ahotl) | 2.379847604
Ethiopia 2022 SAM | Commodities - Other crops (cocrp) | Households - Rural (quintile 1) (hhd-r1) | 3.537251414
Ethiopia 2022 SAM | Commodities - Other crops (cocrp) | Households - Rural (quintile 2) (hhd-r2) | 10.39968916
Ethiopia 2022 SAM | Commodities - Other crops (cocrp) | Households - Rural (quintile 3) (hhd-r3) | 11.97506384
